"year","quarter","category_code","category_name","unit_standardized","avg_price","industry_branch_code","industry_branch_name","avg_wage_yearly_branch","avg_price_yearly","price_yoy_percent","avg_food_price_yearly","food_yoy_percent","avg_wage_yearly_overall","wage_yoy_percent","is_bread","is_milk"
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,F,Stavebnictví,17643.75,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507.25,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,H,Doprava a skladování,18993.75,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,I,"Ubytování, stravování a pohostinství",11105.75,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,J,Informační a komunikační činnosti,34942.00,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,K,Peněžnictví a pojišťovnictví,39353.25,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,L,Činnosti v oblasti nemovitostí,17550.75,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,M,"Profesní, vědecké a technické činnosti",23105.75,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,N,Administrativní a podpůrné činnosti,13414.00,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,O,Veřejná správa a obrana; povinné sociální zabezpečení,22852.75,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,P,Vzdělávání,18197.25,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,Q,Zdravotní a sociální péče,17973.50,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,R,"Kulturní, zábavní a rekreační činnosti",15477.50,38.75,,45.51,,20342.38,,false,false
2006,1,111303,Pečivo pšeničné bílé,"1 kg",33.96,S,Ostatní činnosti,14955.00,38.75,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,A,"Zemědělství, lesnictví, rybářství",14421.00,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,B,Těžba a dobývání,24017.50,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,C,Zpracovatelský průmysl,18276.75,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477.00,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,E,Zásobování vodou; činnosti související s odpady a sanacemi,18240.75,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,F,Stavebnictví,17643.75,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507.25,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,H,Doprava a skladování,18993.75,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,I,"Ubytování, stravování a pohostinství",11105.75,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,J,Informační a komunikační činnosti,34942.00,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,K,Peněžnictví a pojišťovnictví,39353.25,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,L,Činnosti v oblasti nemovitostí,17550.75,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,M,"Profesní, vědecké a technické činnosti",23105.75,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,N,Administrativní a podpůrné činnosti,13414.00,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,O,Veřejná správa a obrana; povinné sociální zabezpečení,22852.75,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,P,Vzdělávání,18197.25,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,Q,Zdravotní a sociální péče,17973.50,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,R,"Kulturní, zábavní a rekreační činnosti",15477.50,26.09,,45.51,,20342.38,,false,false
2006,1,111602,Těstoviny vaječné,"1 kg",26.27,S,Ostatní činnosti,14955.00,26.09,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,A,"Zemědělství, lesnictví, rybářství",14421.00,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,B,Těžba a dobývání,24017.50,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,C,Zpracovatelský průmysl,18276.75,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477.00,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,E,Zásobování vodou; činnosti související s odpady a sanacemi,18240.75,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,F,Stavebnictví,17643.75,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507.25,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,H,Doprava a skladování,18993.75,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,I,"Ubytování, stravování a pohostinství",11105.75,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,J,Informační a komunikační činnosti,34942.00,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,K,Peněžnictví a pojišťovnictví,39353.25,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,L,Činnosti v oblasti nemovitostí,17550.75,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,M,"Profesní, vědecké a technické činnosti",23105.75,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,N,Administrativní a podpůrné činnosti,13414.00,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,O,Veřejná správa a obrana; povinné sociální zabezpečení,22852.75,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,P,Vzdělávání,18197.25,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,Q,Zdravotní a sociální péče,17973.50,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,R,"Kulturní, zábavní a rekreační činnosti",15477.50,166.41,,45.51,,20342.38,,false,false
2006,1,112101,Hovězí maso zadní bez kosti,"1 kg",163.19,S,Ostatní činnosti,14955.00,166.41,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,A,"Zemědělství, lesnictví, rybářství",14421.00,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,B,Těžba a dobývání,24017.50,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,C,Zpracovatelský průmysl,18276.75,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477.00,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,E,Zásobování vodou; činnosti související s odpady a sanacemi,18240.75,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,F,Stavebnictví,17643.75,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507.25,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,H,Doprava a skladování,18993.75,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,I,"Ubytování, stravování a pohostinství",11105.75,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,J,Informační a komunikační činnosti,34942.00,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,K,Peněžnictví a pojišťovnictví,39353.25,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,L,Činnosti v oblasti nemovitostí,17550.75,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,M,"Profesní, vědecké a technické činnosti",23105.75,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,N,Administrativní a podpůrné činnosti,13414.00,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,O,Veřejná správa a obrana; povinné sociální zabezpečení,22852.75,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,P,Vzdělávání,18197.25,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,Q,Zdravotní a sociální péče,17973.50,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,R,"Kulturní, zábavní a rekreační činnosti",15477.50,105.25,,45.51,,20342.38,,false,false
2006,1,112201,Vepřová pečeně s kostí,"1 kg",104.39,S,Ostatní činnosti,14955.00,105.25,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,A,"Zemědělství, lesnictví, rybářství",14421.00,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,B,Těžba a dobývání,24017.50,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,C,Zpracovatelský průmysl,18276.75,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477.00,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,E,Zásobování vodou; činnosti související s odpady a sanacemi,18240.75,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,F,Stavebnictví,17643.75,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507.25,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,H,Doprava a skladování,18993.75,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,I,"Ubytování, stravování a pohostinství",11105.75,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,J,Informační a komunikační činnosti,34942.00,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,K,Peněžnictví a pojišťovnictví,39353.25,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,L,Činnosti v oblasti nemovitostí,17550.75,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,M,"Profesní, vědecké a technické činnosti",23105.75,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,N,Administrativní a podpůrné činnosti,13414.00,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,O,Veřejná správa a obrana; povinné sociální zabezpečení,22852.75,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,P,Vzdělávání,18197.25,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,Q,Zdravotní a sociální péče,17973.50,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,R,"Kulturní, zábavní a rekreační činnosti",15477.50,47.42,,45.51,,20342.38,,false,false
2006,1,112401,Kuřata kuchaná celá,"1 kg",50.30,S,Ostatní činnosti,14955.00,47.42,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,A,"Zemědělství, lesnictví, rybářství",14421.00,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,B,Těžba a dobývání,24017.50,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,C,Zpracovatelský průmysl,18276.75,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477.00,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,E,Zásobování vodou; činnosti související s odpady a sanacemi,18240.75,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,F,Stavebnictví,17643.75,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507.25,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,H,Doprava a skladování,18993.75,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,I,"Ubytování, stravování a pohostinství",11105.75,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,J,Informační a komunikační činnosti,34942.00,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,K,Peněžnictví a pojišťovnictví,39353.25,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,L,Činnosti v oblasti nemovitostí,17550.75,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,M,"Profesní, vědecké a technické činnosti",23105.75,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,N,Administrativní a podpůrné činnosti,13414.00,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,O,Veřejná správa a obrana; povinné sociální zabezpečení,22852.75,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,P,Vzdělávání,18197.25,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,Q,Zdravotní a sociální péče,17973.50,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,R,"Kulturní, zábavní a rekreační činnosti",15477.50,116.82,,45.51,,20342.38,,false,false
2006,1,112704,Šunkový salám,"1 kg",115.34,S,Ostatní činnosti,14955.00,116.82,,45.51,,20342.38,,false,false
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,A,"Zemědělství, lesnictví, rybářství",14421.00,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,B,Těžba a dobývání,24017.50,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,C,Zpracovatelský průmysl,18276.75,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477.00,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,E,Zásobování vodou; činnosti související s odpady a sanacemi,18240.75,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,F,Stavebnictví,17643.75,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507.25,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,H,Doprava a skladování,18993.75,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,I,"Ubytování, stravování a pohostinství",11105.75,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,J,Informační a komunikační činnosti,34942.00,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,K,Peněžnictví a pojišťovnictví,39353.25,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,L,Činnosti v oblasti nemovitostí,17550.75,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,M,"Profesní, vědecké a technické činnosti",23105.75,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,N,Administrativní a podpůrné činnosti,13414.00,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,O,Veřejná správa a obrana; povinné sociální zabezpečení,22852.75,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,P,Vzdělávání,18197.25,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,Q,Zdravotní a sociální péče,17973.50,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,R,"Kulturní, zábavní a rekreační činnosti",15477.50,14.44,,45.51,,20342.38,,false,true
2006,1,114201,Mléko polotučné pasterované,"1 l",14.24,S,Ostatní činnosti,14955.00,14.44,,45.51,,20342.38,,false,true
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,A,"Zemědělství, lesnictví, rybářství",14421.00,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,B,Těžba a dobývání,24017.50,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,C,Zpracovatelský průmysl,18276.75,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477.00,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,E,Zásobování vodou; činnosti související s odpady a sanacemi,18240.75,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,F,Stavebnictví,17643.75,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507.25,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,H,Doprava a skladování,18993.75,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,I,"Ubytování, stravování a pohostinství",11105.75,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,J,Informační a komunikační činnosti,34942.00,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,K,Peněžnictví a pojišťovnictví,39353.25,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,L,Činnosti v oblasti nemovitostí,17550.75,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,M,"Profesní, vědecké a technické činnosti",23105.75,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,N,Administrativní a podpůrné činnosti,13414.00,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,O,Veřejná správa a obrana; povinné sociální zabezpečení,22852.75,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,P,Vzdělávání,18197.25,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,Q,Zdravotní a sociální péče,17973.50,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,R,"Kulturní, zábavní a rekreační činnosti",15477.50,5.83,,45.51,,20342.38,,false,false
2006,1,114401,Jogurt bílý netučný,"150 g",5.84,S,Ostatní činnosti,14955.00,5.83,,45.51,,20342.38,,false,false
